timestamp_unix,target,pid,container_cpu_percent,process_cpu_percent,process_cpu_ticks,vmrss_bytes,vmhwm_bytes,effective_cpu_affinity,cgroup_memory_current_bytes,cgroup_memory_peak_bytes,cgroup_memory_limit_bytes,cgroup_memory_anon_bytes,cgroup_memory_file_bytes,cgroup_memory_slab_bytes,smaps_rollup_rss_bytes,smaps_rollup_pss_anon_bytes,smaps_rollup_pss_file_bytes,process_threads,process_fd_count,jvm_heap_available,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_heap_max_bytes
1785718607.9483397,hydra,283668,,0.0,1,8593408,8593408,4,16875520,48873472,,13312000,1867776,599224,8601600,1732608,4762624,2,21,False,,,
1785718608.9498153,hydra,283668,,15.9946,17,14835712,14835712,4,21299200,48873472,,18022400,1875968,436616,14835712,7966720,4793344,2,11,False,,,
1785718609.9513001,hydra,283668,,0.0,17,14835712,14835712,4,21229568,48873472,,18022400,1875968,432552,14835712,7966720,4793344,2,11,False,,,
1785718610.952327,hydra,283668,,0.0,17,14835712,14835712,4,21487616,48873472,,18034688,1875968,440296,14835712,7966720,4793344,2,11,False,,,
1785718611.9536617,hydra,283668,,0.0,17,14835712,14835712,4,21487616,48873472,,18038784,1875968,436232,14835712,7966720,4793344,2,11,False,,,
1785718612.954753,hydra,283668,,0.0,17,14835712,14835712,4,21487616,48873472,,18046976,1875968,436232,14835712,7966720,4793344,2,11,False,,,
1785718613.9562547,hydra,283668,,0.0,17,14835712,14835712,4,21483520,48873472,,18051072,1880064,436232,14835712,7966720,4793344,2,11,False,,,
1785718614.9572978,hydra,283668,,0.0,17,14835712,14835712,4,21512192,48873472,,18059264,1880064,440888,14835712,7966720,4793344,2,11,False,,,
1785718615.958298,hydra,283668,,0.0,17,14835712,14835712,4,21512192,48873472,,18059264,1880064,436832,14835712,7966720,4793344,2,11,False,,,
1785718616.9596908,hydra,283668,,0.0,17,14835712,14835712,4,21512192,48873472,,18059264,1880064,432768,14835712,7966720,4793344,2,11,False,,,
1785718617.9610329,hydra,283668,,0.0,17,14835712,14835712,4,21512192,48873472,,18059264,1880064,436832,14835712,7966720,4791296,2,11,False,,,
1785718618.9627292,hydra,283668,,0.0,17,14835712,14835712,4,21286912,48873472,,18067456,1880064,429664,14835712,7966720,4791296,2,11,False,,,
1785718619.9644177,hydra,283668,,0.0,17,14835712,14835712,4,21291008,48873472,,18067456,1884160,429664,14835712,7966720,4793344,2,11,False,,,
1785718620.9655037,hydra,283668,,0.0,17,14835712,14835712,4,21291008,48873472,,18067456,1884160,425600,14835712,7966720,4793344,2,11,False,,,
1785718621.966544,hydra,283668,,0.0,17,14835712,14835712,4,21291008,48873472,,18071552,1884160,425600,14835712,7966720,4793344,2,11,False,,,
1785718622.9678686,hydra,283668,,0.0,17,14835712,14835712,4,21295104,48873472,,18071552,1884160,429664,14835712,7966720,4793344,2,11,False,,,
1785718623.9688914,hydra,283668,,0.0,17,14835712,14835712,4,21295104,48873472,,18075648,1884160,425600,14835712,7966720,4793344,2,11,False,,,
1785718624.969897,hydra,283668,,0.0,17,14835712,14835712,4,21295104,48873472,,18075648,1888256,425600,14835712,7966720,4793344,2,11,False,,,
1785718625.9709148,hydra,283668,,0.0,17,14835712,14835712,4,21295104,48873472,,18075648,1888256,429664,14835712,7966720,4793344,2,11,False,,,
1785718626.9719408,hydra,283668,,0.0,17,14835712,14835712,4,21303296,48873472,,18075648,1888256,429664,14835712,7966720,4793344,2,11,False,,,
1785718627.9729574,hydra,283668,,0.0,17,14835712,14835712,4,21303296,48873472,,18075648,1888256,429664,14835712,7966720,4793344,2,11,False,,,
1785718628.9739835,hydra,283668,,0.0,17,14835712,14835712,4,21303296,48873472,,18075648,1888256,425600,14835712,7966720,4793344,2,11,False,,,
1785718629.975023,hydra,283668,,0.0,17,14835712,14835712,4,21303296,48873472,,18075648,1892352,425600,14835712,7966720,4793344,2,11,False,,,
1785718630.9762628,hydra,283668,,0.0,17,14835712,14835712,4,21307392,48873472,,18075648,1892352,429664,14835712,7966720,4793344,2,11,False,,,
1785718631.9773479,hydra,283668,,0.0,17,14835712,14835712,4,21307392,48873472,,18075648,1892352,425600,14835712,7966720,4793344,2,11,False,,,
1785718632.978364,hydra,283668,,0.0,17,14835712,14835712,4,21307392,48873472,,18075648,1892352,425600,14835712,7966720,4793344,2,11,False,,,
1785718633.979352,hydra,283668,,0.0,17,14835712,14835712,4,21307392,48873472,,18075648,1896448,425600,14835712,7966720,4793344,2,11,False,,,
1785718634.9804163,hydra,283668,,0.0,17,14835712,14835712,4,21315584,48873472,,18075648,1896448,430256,14835712,7966720,4793344,2,11,False,,,
1785718635.981501,hydra,283668,,0.0,17,14835712,14835712,4,21315584,48873472,,18075648,1900544,426192,14835712,7966720,4793344,2,11,False,,,
1785718636.9826071,hydra,283668,,0.0,17,14835712,14835712,4,21315584,48873472,,18075648,1900544,426192,14835712,7966720,4793344,2,11,False,,,
