timestamp_unix,target,pid,container_cpu_percent,process_cpu_percent,process_cpu_ticks,vmrss_bytes,vmhwm_bytes,effective_cpu_affinity,cgroup_memory_current_bytes,cgroup_memory_peak_bytes,cgroup_memory_limit_bytes,cgroup_memory_anon_bytes,cgroup_memory_file_bytes,cgroup_memory_slab_bytes,smaps_rollup_rss_bytes,smaps_rollup_pss_anon_bytes,smaps_rollup_pss_file_bytes,process_threads,process_fd_count,jvm_heap_available,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_heap_max_bytes
1785715767.2705839,redis,139802,,0.1874,134,10874880,10874880,0-15,3006464,4513792,,2564096,0,220304,10874880,2564096,8306688,5,,False,,,
1785715768.2722867,redis,139802,,0.1874,137,10874880,10874880,0-15,2998272,4513792,,2564096,0,219840,10874880,2564096,8306688,5,,False,,,
1785715769.274129,redis,139802,,0.1874,140,10874880,10874880,0-15,3002368,4513792,,2564096,0,221376,10874880,2564096,8306688,5,,False,,,
1785715770.2757585,redis,139802,,0.2499,144,10874880,10874880,0-15,3002368,4513792,,2564096,0,218024,10874880,2564096,8306688,5,,False,,,
1785715771.2774303,redis,139802,,0.2499,148,10874880,10874880,0-15,2998272,4513792,,2564096,0,218024,10874880,2564096,8306688,5,,False,,,
1785715772.2792993,redis,139802,,0.2498,152,10874880,10874880,0-15,2998272,4513792,,2564096,0,219840,10874880,2564096,8306688,5,,False,,,
1785715773.2809641,redis,139802,,0.1874,155,10874880,10874880,0-15,3002368,4513792,,2564096,0,219000,10874880,2564096,8306688,5,,False,,,
1785715774.2827933,redis,139802,,0.2498,159,10874880,10874880,0-15,3002368,4513792,,2564096,0,218024,10874880,2564096,8306688,5,,False,,,
1785715775.284514,redis,139802,,0.2498,163,10874880,10874880,0-15,3006464,4513792,,2564096,0,218024,10874880,2564096,8306688,5,,False,,,
1785715776.286247,redis,139802,,0.2498,167,10874880,10874880,0-15,2998272,4513792,,2564096,0,219000,10874880,2564096,8306688,5,,False,,,
1785715777.2878861,redis,139802,,0.1874,170,10874880,10874880,0-15,2998272,4513792,,2564096,0,219000,10874880,2564096,8306688,5,,False,,,
1785715778.2895164,redis,139802,,0.1874,173,10874880,10874880,0-15,3002368,4513792,,2564096,0,219000,10874880,2564096,8306688,5,,False,,,
1785715779.2911537,redis,139802,,0.1874,176,10874880,10874880,0-15,3002368,4513792,,2564096,0,218864,10874880,2564096,8306688,5,,False,,,
1785715780.2927616,redis,139802,,0.1874,179,10874880,10874880,0-15,2998272,4513792,,2564096,0,219840,10874880,2564096,8306688,5,,False,,,
1785715781.2943811,redis,139802,,0.2499,183,10874880,10874880,0-15,2998272,4513792,,2564096,0,219840,10874880,2564096,8306688,5,,False,,,
1785715782.2959945,redis,139802,,0.1874,186,10874880,10874880,0-15,2998272,4513792,,2564096,0,219000,10874880,2564096,8306688,5,,False,,,
1785715783.2975967,redis,139802,,0.0625,187,10878976,10878976,0-15,3002368,4513792,,2568192,0,216208,10878976,2568192,8306688,5,,False,,,
1785715784.298762,redis,139802,,0.0,187,10878976,10878976,0-15,3002368,4513792,,2568192,0,216208,10878976,2568192,8306688,5,,False,,,
1785715785.3000486,redis,139802,,0.0,187,10878976,10878976,0-15,3002368,4513792,,2568192,0,216208,10878976,2568192,8306688,5,,False,,,
1785715786.300973,redis,139802,,0.0,187,10878976,10878976,0-15,3002368,4513792,,2568192,0,216208,10878976,2568192,8306688,5,,False,,,
1785715787.301925,redis,139802,,0.0625,188,10878976,10878976,0-15,3002368,4513792,,2568192,0,216208,10878976,2568192,8306688,5,,False,,,
