timestamp_unix,target,pid,container_cpu_percent,process_cpu_percent,process_cpu_ticks,vmrss_bytes,vmhwm_bytes,effective_cpu_affinity,cgroup_memory_current_bytes,cgroup_memory_peak_bytes,cgroup_memory_limit_bytes,jvm_heap_available,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_heap_max_bytes
1785706615.7091668,hydra,49736,,0.0,407,44367872,44367872,4,86097920,379949056,,False,,,
1785706616.7096763,hydra,49736,,46.9861,454,51748864,51748864,4,93892608,379949056,,False,,,
1785706617.7103698,hydra,49736,,43.9797,498,51748864,51748864,4,94404608,379949056,,False,,,
1785706618.7112074,hydra,49736,,59.966,558,59428864,59428864,4,109891584,379949056,,False,,,
1785706619.711872,hydra,49736,,45.9809,604,64372736,64372736,4,123031552,379949056,,False,,,
1785706620.7126725,hydra,49736,,43.98,648,68034560,68034560,4,126578688,379949056,,False,,,
1785706621.7134147,hydra,49736,,46.9767,695,72204288,72204288,4,139337728,379949056,,False,,,
1785706622.7137415,hydra,49736,,,,,,,,,,False,,,
1785706623.7141037,hydra,49736,,,,,,,,,,False,,,
1785706624.7143288,hydra,49736,,,,,,,,,,False,,,
1785706625.7145076,hydra,49736,,,,,,,,,,False,,,
1785706626.7146926,hydra,49736,,,,,,,,,,False,,,
1785706627.7150307,hydra,49736,,,,,,,,,,False,,,
