timestamp_unix,target,pid,container_cpu_percent,process_cpu_percent,process_cpu_ticks,vmrss_bytes,vmhwm_bytes,effective_cpu_affinity,cgroup_memory_current_bytes,cgroup_memory_peak_bytes,cgroup_memory_limit_bytes,jvm_heap_available,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_heap_max_bytes
1785706048.8437886,hydra,42994,,0.0,147,21250048,21250048,4,38715392,375152640,,False,,,
1785706049.8443322,hydra,42994,,60.9802,208,28618752,28618752,4,46370816,375152640,,False,,,
1785706050.8449805,hydra,42994,,50.9788,259,33042432,33042432,4,59121664,375152640,,False,,,
1785706051.8454862,hydra,42994,,45.9882,305,36278272,36278272,4,62279680,375152640,,False,,,
1785706052.846402,hydra,42994,,53.9692,359,41881600,41881600,4,75268096,375152640,,False,,,
1785706053.8471239,hydra,42994,,56.9761,416,45801472,45801472,4,88023040,375152640,,False,,,
1785706054.8476539,hydra,42994,,45.9867,462,52121600,52121600,4,94244864,375152640,,False,,,
1785706055.8483992,hydra,42994,,46.9763,509,53760000,53760000,4,103976960,375152640,,False,,,
1785706056.8490672,hydra,42994,,63.9746,573,59785216,59785216,4,110231552,375152640,,False,,,
1785706057.8497171,hydra,42994,,44.9824,618,66371584,66371584,4,124928000,375152640,,False,,,
1785706058.8505538,hydra,42994,,42.98,661,68415488,68415488,4,127369216,375152640,,False,,,
1785706059.851475,hydra,42994,,52.9706,714,75767808,75767808,4,141864960,375152640,,False,,,
1785706060.8518667,hydra,42994,,,,,,,,,,False,,,
1785706061.8521605,hydra,42994,,,,,,,,,,False,,,
1785706062.852339,hydra,42994,,,,,,,,,,False,,,
1785706063.8524997,hydra,42994,,,,,,,,,,False,,,
1785706064.8526583,hydra,42994,,,,,,,,,,False,,,
1785706065.852979,hydra,42994,,,,,,,,,,False,,,
