timestamp_unix,target,pid,container_cpu_percent,process_cpu_percent,process_cpu_ticks,vmrss_bytes,vmhwm_bytes,effective_cpu_affinity,cgroup_memory_current_bytes,cgroup_memory_peak_bytes,cgroup_memory_limit_bytes,jvm_heap_available,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_heap_max_bytes
1785706220.375153,hydra,44713,,0.0,2,9768960,9768960,4,19382272,19382272,,False,,,
1785706221.3757644,hydra,44713,,62.9765,65,26607616,26607616,4,36519936,36519936,,False,,,
1785706222.376501,hydra,44713,,62.9696,128,27062272,27062272,4,36614144,37220352,,False,,,
1785706223.3767865,hydra,44713,,,,,,,,,,False,,,
1785706224.3770278,hydra,44713,,,,,,,,,,False,,,
1785706225.377243,hydra,44713,,,,,,,,,,False,,,
1785706226.3774362,hydra,44713,,,,,,,,,,False,,,
1785706227.377624,hydra,44713,,,,,,,,,,False,,,
1785706228.3778827,hydra,44713,,,,,,,,,,False,,,
1785706229.3782237,hydra,44713,,,,,,,,,,False,,,
1785706230.3784387,hydra,44713,,,,,,,,,,False,,,
1785706231.3786137,hydra,44713,,,,,,,,,,False,,,
1785706232.3788366,hydra,44713,,,,,,,,,,False,,,
1785706233.3792145,hydra,44713,,,,,,,,,,False,,,
1785706234.3795602,hydra,44713,,,,,,,,,,False,,,
1785706235.3798811,hydra,44713,,,,,,,,,,False,,,
1785706236.3801303,hydra,44713,,,,,,,,,,False,,,
1785706237.3803222,hydra,44713,,,,,,,,,,False,,,
1785706238.3805199,hydra,44713,,,,,,,,,,False,,,
1785706239.3807256,hydra,44713,,,,,,,,,,False,,,
1785706240.3809183,hydra,44713,,,,,,,,,,False,,,
1785706241.3811302,hydra,44713,,,,,,,,,,False,,,
1785706242.3813097,hydra,44713,,,,,,,,,,False,,,
1785706243.3815048,hydra,44713,,,,,,,,,,False,,,
1785706244.3817308,hydra,44713,,,,,,,,,,False,,,
