timestamp_unix,target,pid,container_cpu_percent,process_cpu_percent,process_cpu_ticks,vmrss_bytes,vmhwm_bytes,effective_cpu_affinity,cgroup_memory_current_bytes,cgroup_memory_peak_bytes,cgroup_memory_limit_bytes,jvm_heap_available,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_heap_max_bytes
1785706607.7621171,hydra,49736,,0.0,1,8335360,8335360,4,18608128,379949056,,False,,,
1785706608.7626662,hydra,49736,,49.9838,51,18046976,18046976,4,28176384,379949056,,False,,,
1785706609.7632453,hydra,49736,,48.9824,100,20672512,20672512,4,30859264,379949056,,False,,,
1785706610.7640443,hydra,49736,,46.9729,147,21262336,21262336,4,38998016,379949056,,False,,,
1785706611.7645848,hydra,49736,,60.9821,208,28385280,28385280,4,46116864,379949056,,False,,,
1785706612.765229,hydra,49736,,48.9804,257,32645120,32645120,4,58343424,379949056,,False,,,
1785706613.76574,hydra,49736,,46.9867,304,36040704,36040704,4,61767680,379949056,,False,,,
1785706614.7664022,hydra,49736,,49.9778,354,40947712,40947712,4,74674176,379949056,,False,,,
1785706615.7670822,hydra,49736,,55.9781,410,44793856,44793856,4,86790144,379949056,,False,,,
1785706616.7675803,hydra,49736,,45.9877,456,51748864,51748864,4,93786112,379949056,,False,,,
1785706617.7682805,hydra,49736,,42.9796,499,51847168,51847168,4,99401728,379949056,,False,,,
1785706618.7688837,hydra,49736,,62.9774,562,59428864,59428864,4,110084096,379949056,,False,,,
1785706619.769501,hydra,49736,,44.9825,607,64798720,64798720,4,123445248,379949056,,False,,,
1785706620.770198,hydra,49736,,43.9812,651,68034560,68034560,4,126709760,379949056,,False,,,
1785706621.7711132,hydra,49736,,47.9733,699,72880128,72880128,4,140046336,379949056,,False,,,
1785706622.7714486,hydra,49736,,,,,,,,,,False,,,
1785706623.7717414,hydra,49736,,,,,,,,,,False,,,
1785706624.7719355,hydra,49736,,,,,,,,,,False,,,
1785706625.7721224,hydra,49736,,,,,,,,,,False,,,
1785706626.772347,hydra,49736,,,,,,,,,,False,,,
