timestamp_unix,target,pid,container_cpu_percent,process_cpu_ticks,vmrss_bytes,vmhwm_bytes,effective_cpu_affinity,cgroup_memory_current_bytes,cgroup_memory_peak_bytes,cgroup_memory_limit_bytes,jvm_heap_available,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_heap_max_bytes
1785699230.3029413,redis,13602,0.0,1169,25812992,27283456,0-15,18694144,20217856,,False,,,
1785699231.3037686,redis,13602,5.4182,1255,25817088,27283456,0-15,18935808,20217856,,False,,,
1785699232.3046207,redis,13602,5.414,1342,25853952,27283456,0-15,18976768,20217856,,False,,,
