timestamp_unix,target,pid,container_cpu_percent,process_cpu_percent,process_cpu_ticks,vmrss_bytes,vmhwm_bytes,effective_cpu_affinity,cgroup_memory_current_bytes,cgroup_memory_peak_bytes,cgroup_memory_limit_bytes,cgroup_memory_anon_bytes,cgroup_memory_file_bytes,cgroup_memory_slab_bytes,smaps_rollup_rss_bytes,smaps_rollup_pss_anon_bytes,smaps_rollup_pss_file_bytes,process_threads,process_fd_count,jvm_heap_available,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_heap_max_bytes
1785715603.7956517,hazelcast,127107,0.0,0.0,705,259158016,264851456,0-15,240275456,247107584,,236720128,32768,1236440,259158016,236720128,22433792,79,,False,,,
1785715604.8099916,hazelcast,127107,16.0426,15.9901,961,273248256,279543808,0-15,255291392,262021120,,250810368,32768,1310880,273408000,250970112,22433792,84,,False,,,
1785715605.8252037,hazelcast,127107,12.6404,12.6792,1164,287404032,303042560,0-15,269434880,285798400,,264966144,32768,1348392,287465472,265027584,22433792,87,,False,,,
1785715606.8377442,hazelcast,127107,4.2779,4.3099,1233,287903744,303042560,0-15,269770752,285798400,,265465856,32768,1315432,287924224,265486336,22433792,85,,False,,,
1785715607.8501709,hazelcast,127107,1.3826,1.3742,1255,289243136,303042560,0-15,271024128,285798400,,266805248,32768,1319416,289243136,266805248,22433792,85,,False,,,
1785715608.8623905,hazelcast,127107,1.0679,0.9994,1271,273084416,303042560,0-15,254889984,285798400,,250646528,32768,1314728,273510400,251006976,22499328,85,,False,,,
1785715609.8751476,hazelcast,127107,6.8765,6.9334,1382,297189376,303439872,0-15,277393408,285798400,,273309696,32768,1340448,297189376,273309696,23875584,86,,False,,,
