timestamp_unix,target,pid,container_cpu_percent,process_cpu_percent,process_cpu_ticks,vmrss_bytes,vmhwm_bytes,effective_cpu_affinity,cgroup_memory_current_bytes,cgroup_memory_peak_bytes,cgroup_memory_limit_bytes,jvm_heap_available,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_heap_max_bytes
1785706614.3679898,hydra,49736,,0.0,329,36364288,36364288,4,70160384,379949056,,False,,,
1785706615.368508,hydra,49736,,60.9816,390,43483136,43483136,4,77070336,379949056,,False,,,
1785706616.3692532,hydra,49736,,46.9759,437,49229824,49229824,4,91500544,379949056,,False,,,
1785706617.369756,hydra,49736,,45.9874,483,51748864,51748864,4,94023680,379949056,,False,,,
1785706618.3703892,hydra,49736,,53.9776,537,58912768,58912768,4,109101056,379949056,,False,,,
1785706619.371223,hydra,49736,,51.9708,589,61845504,61845504,4,120512512,379949056,,False,,,
1785706620.3717527,hydra,49736,,43.9869,633,68034560,68034560,4,126738432,379949056,,False,,,
1785706621.3726635,hydra,49736,,40.9764,674,68403200,68403200,4,135307264,379949056,,False,,,
1785706622.373222,hydra,49736,,59.9832,734,75575296,75575296,4,142823424,379949056,,False,,,
1785706623.3734999,hydra,49736,,,,,,,,,,False,,,
1785706624.3737714,hydra,49736,,,,,,,,,,False,,,
1785706625.373972,hydra,49736,,,,,,,,,,False,,,
1785706626.3741918,hydra,49736,,,,,,,,,,False,,,
1785706627.3744047,hydra,49736,,,,,,,,,,False,,,
1785706628.3746803,hydra,49736,,,,,,,,,,False,,,
