timestamp_unix,target,pid,container_cpu_percent,process_cpu_percent,process_cpu_ticks,vmrss_bytes,vmhwm_bytes,effective_cpu_affinity,cgroup_memory_current_bytes,cgroup_memory_peak_bytes,cgroup_memory_limit_bytes,cgroup_memory_anon_bytes,cgroup_memory_file_bytes,cgroup_memory_slab_bytes,smaps_rollup_rss_bytes,smaps_rollup_pss_anon_bytes,smaps_rollup_pss_file_bytes,process_threads,process_fd_count,jvm_heap_available,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_heap_max_bytes
1785718853.1535175,redis,284972,6.2195,0.0,7,11776000,11776000,0-15,4014080,4280320,,3530752,0,222392,11784192,3538944,8241152,5,,False,,,
1785718854.1552794,redis,284972,1.0243,1.062,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718855.1565185,redis,284972,0.0029,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718856.1575444,redis,284972,0.003,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718857.1586137,redis,284972,0.0027,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718858.1596353,redis,284972,0.0029,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718859.1607828,redis,284972,0.0025,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718860.1618953,redis,284972,0.0028,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718861.162892,redis,284972,0.0026,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718862.1638875,redis,284972,0.0027,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718863.1653447,redis,284972,0.0033,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718864.1664093,redis,284972,0.0031,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718865.1678643,redis,284972,0.0034,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718866.1689117,redis,284972,0.0029,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718867.1699603,redis,284972,0.0024,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718868.1714292,redis,284972,0.0032,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718869.1724775,redis,284972,0.003,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718870.1735425,redis,284972,0.0026,0.0,24,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718871.1745446,redis,284972,0.0028,0.0625,25,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718872.1760101,redis,284972,0.0028,0.0,25,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718873.1775196,redis,284972,0.003,0.0,25,14594048,14594048,0-15,6778880,7053312,,6348800,0,207032,14594048,6348800,8241152,5,,False,,,
1785718874.1786613,redis,284972,0.0032,0.0,25,14524416,14524416,0-15,6709248,7053312,,6279168,0,207032,14524416,6279168,8241152,5,,False,,,
1785718875.1801267,redis,284972,0.0028,0.0,25,14524416,14524416,0-15,6709248,7053312,,6279168,0,207032,14524416,6279168,8241152,5,,False,,,
1785718876.181135,redis,284972,0.0025,0.0,25,14524416,14524416,0-15,6709248,7053312,,6279168,0,207032,14524416,6279168,8241152,5,,False,,,
1785718877.1821985,redis,284972,0.0027,0.0,25,14524416,14524416,0-15,6709248,7053312,,6279168,0,207032,14524416,6279168,8241152,5,,False,,,
1785718878.1832488,redis,284972,0.0029,0.0,25,14524416,14524416,0-15,6709248,7053312,,6279168,0,207032,14524416,6279168,8241152,5,,False,,,
1785718879.184688,redis,284972,0.0029,0.0,25,14524416,14524416,0-15,6709248,7053312,,6279168,0,207032,14524416,6279168,8241152,5,,False,,,
1785718880.1859202,redis,284972,0.0029,0.0,25,14524416,14524416,0-15,6709248,7053312,,6279168,0,207032,14524416,6279168,8241152,5,,False,,,
1785718881.1869211,redis,284972,0.0034,0.0625,26,14524416,14524416,0-15,6709248,7053312,,6279168,0,207032,14524416,6279168,8241152,5,,False,,,
1785718882.187937,redis,284972,0.003,0.0,26,14524416,14524416,0-15,6709248,7053312,,6279168,0,207032,14524416,6279168,8241152,5,,False,,,
