timestamp_unix,target,pid,container_cpu_percent,process_cpu_percent,process_cpu_ticks,vmrss_bytes,vmhwm_bytes,effective_cpu_affinity,cgroup_memory_current_bytes,cgroup_memory_peak_bytes,cgroup_memory_limit_bytes,cgroup_memory_anon_bytes,cgroup_memory_file_bytes,cgroup_memory_slab_bytes,smaps_rollup_rss_bytes,smaps_rollup_pss_anon_bytes,smaps_rollup_pss_file_bytes,process_threads,process_fd_count,jvm_heap_available,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_heap_max_bytes
1785718914.5090215,redis,285403,6.2141,0.0,8,11894784,11894784,0-15,4321280,4321280,,3600384,0,222392,11902976,3604480,8294400,5,,False,,,
1785718915.5102777,redis,285403,1.0109,0.9997,24,14753792,14753792,0-15,7147520,7159808,,6455296,0,207336,14753792,6455296,8294400,5,,False,,,
1785718916.5113974,redis,285403,0.0023,0.0,24,14753792,14753792,0-15,7147520,7159808,,6455296,0,207336,14753792,6455296,8294400,5,,False,,,
1785718917.5129592,redis,285403,0.0029,0.0,24,14753792,14753792,0-15,7147520,7159808,,6455296,0,207336,14753792,6455296,8294400,5,,False,,,
1785718918.5139616,redis,285403,0.003,0.0,24,14753792,14753792,0-15,7147520,7159808,,6455296,0,207336,14753792,6455296,8294400,5,,False,,,
1785718919.5150204,redis,285403,0.0029,0.0,24,14753792,14753792,0-15,7147520,7159808,,6455296,0,207336,14753792,6455296,8294400,5,,False,,,
1785718920.5164206,redis,285403,0.0034,0.0,24,14753792,14753792,0-15,7147520,7159808,,6455296,0,207336,14753792,6455296,8294400,5,,False,,,
1785718921.5174432,redis,285403,0.003,0.0,24,14753792,14753792,0-15,7147520,7159808,,6455296,0,207336,14753792,6455296,8294400,5,,False,,,
1785718922.5185647,redis,285403,0.0029,0.0,24,14753792,14753792,0-15,7147520,7159808,,6455296,0,207336,14753792,6455296,8294400,5,,False,,,
1785718923.520066,redis,285403,0.0028,0.0625,25,14753792,14753792,0-15,7147520,7159808,,6455296,0,207336,14753792,6455296,8294400,5,,False,,,
1785718924.5210435,redis,285403,0.0026,0.0,25,14753792,14753792,0-15,7147520,7159808,,6455296,0,207336,14753792,6455296,8294400,5,,False,,,
1785718925.5221062,redis,285403,0.003,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718926.5231783,redis,285403,0.0035,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718927.5241976,redis,285403,0.0027,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718928.5252798,redis,285403,0.0029,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718929.526383,redis,285403,0.0029,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718930.5274875,redis,285403,0.003,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718931.5284834,redis,285403,0.0026,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718932.5296876,redis,285403,0.0032,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718933.531211,redis,285403,0.0031,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718934.5322895,redis,285403,0.0029,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718935.53342,redis,285403,0.0031,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718936.5346859,redis,285403,0.0031,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718937.5357425,redis,285403,0.003,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718938.5369146,redis,285403,0.0026,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718939.5380023,redis,285403,0.0027,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718940.5391564,redis,285403,0.0028,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718941.5401964,redis,285403,0.0027,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718942.541226,redis,285403,0.0031,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
1785718943.5426567,redis,285403,0.0033,0.0,25,14684160,14684160,0-15,7077888,7159808,,6385664,0,207336,14684160,6385664,8294400,5,,False,,,
